lng,lat,elevation,resolution
33.2598,2.3225,1044.8032,152.7032
33.2598,2.3226,1044.6576,152.7032
33.2598,2.3227,1044.512,152.7032
33.2598,2.3228,1044.3663,152.7032
33.2598,2.3229,1044.2207,152.7032
33.2598,2.323,1044.0751,152.7032
33.2598,2.3231,1043.9294,152.7032
33.2598,2.3232,1043.7838,152.7032
33.2598,2.3233,1043.6382,152.7032
33.2598,2.3234,1043.4926,152.7032
33.2598,2.3235,1043.3469,152.7032
33.2598,2.3236,1043.2013,152.7032
33.2598,2.3237,1043.043,152.7032
33.2598,2.3238,1042.8835,152.7032
33.2598,2.3239,1042.7242,152.7032
33.2598,2.324,1042.5648,152.7032
33.2598,2.3241,1042.4054,152.7032
33.2598,2.3242,1042.246,152.7032
33.2598,2.3243,1042.0873,152.7032
33.2598,2.3244,1041.9417,152.7032
33.2598,2.3245,1041.796,152.7032
33.2598,2.3246,1041.6504,152.7032
33.2598,2.3247,1041.5048,152.7032
33.2598,2.3248,1041.3591,152.7032
33.2598,2.3249,1041.2135,152.7032
33.2598,2.325,1041.0679,152.7032
33.2598,2.3251,1040.9222,152.7032
33.2598,2.3252,1040.7766,152.7032
33.2598,2.3253,1040.631,152.7032
33.2598,2.3254,1040.4854,152.7032
33.2598,2.3255,1040.3397,152.7032
33.2598,2.3256,1040.194,152.7032
33.2598,2.3257,1040.0945,152.7032
33.2598,2.3258,1040.0945,152.7032
33.2598,2.3259,1040.0945,152.7032
33.2598,2.326,1040.0945,152.7032
33.2598,2.3261,1040.0945,152.7032
33.2598,2.3262,1040.0945,152.7032
33.2598,2.3263,1040.0945,152.7032
33.2598,2.3264,1039.9696,152.7032
33.2598,2.3265,1039.692,152.7032
33.2598,2.3266,1039.4146,152.7032
33.2598,2.3267,1039.1371,152.7032
33.2598,2.3268,1038.8595,152.7032
33.2598,2.3269,1038.582,152.7032
33.2598,2.327,1038.3046,152.7032
33.2598,2.3271,1038.104,152.7032
33.2598,2.3272,1037.9584,152.7032
33.2598,2.3273,1037.8127,152.7032
33.2598,2.3274,1037.6671,152.7032
33.2598,2.3275,1037.5215,152.7032
33.2598,2.3276,1037.3759,152.7032
33.2598,2.3277,1037.2302,152.7032
33.2598,2.3278,1037.0846,152.7032
33.2598,2.3279,1036.939,152.7032
33.2598,2.328,1036.7933,152.7032
33.2598,2.3281,1036.6477,152.7032
33.2598,2.3282,1036.502,152.7032
33.2598,2.3283,1036.3563,152.7032
33.2598,2.3284,1036.2107,152.7032
33.2598,2.3285,1035.9529,152.7032
33.2598,2.3286,1035.6754,152.7032
33.2598,2.3287,1035.3978,152.7032
33.2598,2.3288,1035.1204,152.7032
33.2598,2.3289,1034.8429,152.7032
33.2598,2.329,1034.5653,152.7032
33.2598,2.3291,1034.2878,152.7032
33.2598,2.3292,1034.1266,152.7032
33.2598,2.3293,1033.9672,152.7032
33.2598,2.3294,1033.8079,152.7032
33.2598,2.3295,1033.6484,152.7032
33.2598,2.3296,1033.489,152.7032
33.2598,2.3297,1033.3296,152.7032
33.2598,2.3298,1033.2029,152.7032
33.2598,2.3299,1033.321,152.7032
33.2598,2.33,1033.4392,152.7032
33.2598,2.3301,1033.5573,152.7032
33.2598,2.3302,1033.6754,152.7032
33.2598,2.3303,1033.7935,152.7032
33.2598,2.3304,1033.9116,152.7032
33.2598,2.3305,1033.9634,152.7032
33.2598,2.3306,1033.8177,152.7032
33.2598,2.3307,1033.6721,152.7032
33.2598,2.3308,1033.5265,152.7032
33.2598,2.3309,1033.3809,152.7032
33.2598,2.331,1033.2352,152.7032
33.2598,2.3311,1033.0896,152.7032
33.2598,2.3312,1032.944,152.7032
33.2598,2.3313,1032.7983,152.7032
33.2598,2.3314,1032.6527,152.7032
33.2598,2.3315,1032.5071,152.7032
33.2598,2.3316,1032.3613,152.7032
33.2598,2.3317,1032.2157,152.7032
33.2598,2.3318,1032.0701,152.7032
33.2598,2.3319,1031.9244,152.7032
33.2598,2.332,1031.7788,152.7032
33.2598,2.3321,1031.6332,152.7032
33.2598,2.3322,1031.4875,152.7032
33.2598,2.3323,1031.3419,152.7032
33.2598,2.3324,1031.1963,152.7032
33.2598,2.3325,1031.0507,152.7032
33.2598,2.3326,1030.8101,152.7032
33.2598,2.3327,1030.5188,152.7032
33.2598,2.3328,1030.2275,152.7032
33.2598,2.3329,1029.9363,152.7032
33.2598,2.333,1029.645,152.7032
33.2598,2.3331,1029.3538,152.7032
33.2598,2.3332,1029.0624,152.7032
33.2598,2.3333,1028.8964,152.7032
33.2598,2.3334,1028.7645,152.7032
33.2598,2.3335,1028.6327,152.7032
33.2598,2.3336,1028.5007,152.7032
33.2598,2.3337,1028.3689,152.7032
33.2598,2.3338,1028.2371,152.7032
33.2598,2.3339,1028.1051,152.7032
33.2598,2.334,1028.0945,152.7032
33.2598,2.3341,1028.0945,152.7032
33.2598,2.3342,1028.0945,152.7032
33.2598,2.3343,1028.0945,152.7032
33.2598,2.3344,1028.0945,152.7032
33.2598,2.3345,1028.0945,152.7032
33.2598,2.3346,1028.0945,152.7032
33.2598,2.3347,1028.0945,152.7032
33.2598,2.3348,1028.0945,152.7032
33.2598,2.3349,1028.0945,152.7032
33.2598,2.335,1028.0945,152.7032
33.2598,2.3351,1028.0945,152.7032
33.2598,2.3352,1028.0945,152.7032
33.2598,2.3353,1028.0894,152.7032
33.2598,2.3354,1028.0619,152.7032
33.2598,2.3355,1028.0343,152.7032
33.2598,2.3356,1028.0068,152.7032
33.2598,2.3357,1027.9792,152.7032
33.2598,2.3358,1027.9518,152.7032
33.2598,2.3359,1027.9242,152.7032
33.2598,2.336,1027.9055,152.7032
33.2598,2.3361,1027.9055,152.7032
33.2598,2.3362,1027.9055,152.7032
33.2598,2.3363,1027.9055,152.7032
33.2598,2.3364,1027.9055,152.7032
33.2598,2.3365,1027.9055,152.7032
33.2598,2.3366,1027.9055,152.7032
33.2598,2.3367,1027.8457,152.7032
33.2598,2.3368,1027.7139,152.7032
33.2598,2.3369,1027.5819,152.7032
33.2598,2.337,1027.4501,152.7032
33.2598,2.3371,1027.3182,152.7032
33.2598,2.3372,1027.1864,152.7032
33.2598,2.3373,1027.0544,152.7032
33.2598,2.3374,1027.0693,152.7032
33.2598,2.3375,1027.1874,152.7032
33.2598,2.3376,1027.3055,152.7032
33.2598,2.3377,1027.4236,152.7032
33.2598,2.3378,1027.5417,152.7032
33.2598,2.3379,1027.6599,152.7032
33.2598,2.338,1027.778,152.7032
33.2598,2.3381,1027.7159,152.7032
33.2598,2.3382,1027.5841,152.7032
33.2598,2.3383,1027.4523,152.7032
33.2598,2.3384,1027.3203,152.7032
33.2598,2.3385,1027.1885,152.7032
33.2598,2.3386,1027.0566,152.7032
33.2598,2.3387,1026.9248,152.7032
33.2598,2.3388,1026.9055,152.7032
33.2598,2.3389,1026.9055,152.7032
33.2598,2.339,1026.9055,152.7032
33.2598,2.3391,1026.9055,152.7032
33.2598,2.3392,1026.9055,152.7032
33.2598,2.3393,1026.9055,152.7032
33.2598,2.3394,1026.9055,152.7032
33.2598,2.3395,1026.9055,152.7032
33.2598,2.3396,1026.9055,152.7032
33.2598,2.3397,1026.9055,152.7032
33.2598,2.3398,1026.9055,152.7032
33.2598,2.3399,1026.9055,152.7032
33.2598,2.34,1026.9055,152.7032
33.2598,2.3401,1026.8895,152.7032
33.2598,2.3402,1026.7577,152.7032
33.2598,2.3403,1026.6257,152.7032
33.2598,2.3404,1026.4939,152.7032
33.2598,2.3405,1026.3621,152.7032
33.2598,2.3406,1026.2302,152.7032
33.2598,2.3407,1026.0983,152.7032
33.2598,2.3408,1025.9664,152.7032
33.2598,2.3409,1025.8346,152.7032
33.2598,2.341,1025.7026,152.7032
33.2598,2.3411,1025.5708,152.7032
33.2598,2.3412,1025.439,152.7032
33.2598,2.3413,1025.307,152.7032
33.2598,2.3414,1025.1752,152.7032
33.2598,2.3415,1025.0433,152.7032
33.2598,2.3416,1024.9115,152.7032
33.2598,2.3417,1024.7795,152.7032
33.2598,2.3418,1024.6477,152.7032
33.2598,2.3419,1024.5159,152.7032
33.2598,2.342,1024.3839,152.7032
33.2598,2.3421,1024.2521,152.7032
33.2598,2.3422,1024.1819,152.7032
33.2598,2.3423,1024.1681,152.7032
33.2598,2.3424,1024.1543,152.7032
33.2598,2.3425,1024.1405,152.7032
33.2598,2.3426,1024.1268,152.7032
33.2598,2.3427,1024.113,152.7032
33.2598,2.3428,1024.0992,152.7032
33.2598,2.3429,1024.0945,152.7032
33.2598,2.343,1024.0945,152.7032
33.2598,2.3431,1024.0945,152.7032
33.2599,2.3184,1050.6848,152.7032
33.2599,2.3185,1050.5742,152.7032
33.2599,2.3186,1050.4635,152.7032
33.2599,2.3187,1050.3529,152.7032
33.2599,2.3188,1050.2422,152.7032
33.2599,2.3189,1050.0973,152.7032
33.2599,2.319,1049.9517,152.7032
33.2599,2.3191,1049.806,152.7032
33.2599,2.3192,1049.6603,152.7032
33.2599,2.3193,1049.5146,152.7032
33.2599,2.3194,1049.369,152.7032
33.2599,2.3195,1049.2274,152.7032
33.2599,2.3196,1049.1168,152.7032
33.2599,2.3197,1049.0061,152.7032
33.2599,2.3198,1048.8955,152.7032
33.2599,2.3199,1048.7848,152.7032
33.2599,2.32,1048.6741,152.7032
33.2599,2.3201,1048.5635,152.7032
33.2599,2.3202,1048.4441,152.7032
33.2599,2.3203,1048.2985,152.7032
33.2599,2.3204,1048.1528,152.7032
33.2599,2.3205,1048.0072,152.7032
33.2599,2.3206,1047.8616,152.7032
33.2599,2.3207,1047.7159,152.7032
33.2599,2.3208,1047.5703,152.7032
33.2599,2.3209,1047.4247,152.7032
33.2599,2.321,1047.2791,152.7032
33.2599,2.3211,1047.1334,152.7032
33.2599,2.3212,1046.9878,152.7032
33.2599,2.3213,1046.8422,152.7032
33.2599,2.3214,1046.6965,152.7032
33.2599,2.3215,1046.5509,152.7032
33.2599,2.3216,1046.4053,152.7032
33.2599,2.3217,1046.2596,152.7032
33.2599,2.3218,1046.114,152.7032
33.2599,2.3219,1045.9683,152.7032
33.2599,2.322,1045.8226,152.7032
33.2599,2.3221,1045.677,152.7032
33.2599,2.3222,1045.5314,152.7032
33.2599,2.3223,1045.3857,152.7032
33.2599,2.3224,1045.2401,152.7032
33.2599,2.3225,1045.0945,152.7032
33.2599,2.3226,1044.9489,152.7032
33.2599,2.3227,1044.8032,152.7032
33.2599,2.3228,1044.6576,152.7032
33.2599,2.3229,1044.512,152.7032
33.2599,2.323,1044.3663,152.7032
33.2599,2.3231,1044.2207,152.7032
33.2599,2.3232,1044.0751,152.7032
33.2599,2.3233,1043.9294,152.7032
33.2599,2.3234,1043.7838,152.7032
33.2599,2.3235,1043.6382,152.7032
33.2599,2.3236,1043.4926,152.7032
33.2599,2.3237,1043.3148,152.7032
33.2599,2.3238,1043.1343,152.7032
33.2599,2.3239,1042.9536,152.7032
33.2599,2.324,1042.7731,152.7032
33.2599,2.3241,1042.5924,152.7032
33.2599,2.3242,1042.4117,152.7032
33.2599,2.3243,1042.2329,152.7032
33.2599,2.3244,1042.0873,152.7032
33.2599,2.3245,1041.9417,152.7032
33.2599,2.3246,1041.796,152.7032
33.2599,2.3247,1041.6504,152.7032
33.2599,2.3248,1041.5048,152.7032
33.2599,2.3249,1041.3591,152.7032
33.2599,2.325,1041.2135,152.7032
33.2599,2.3251,1041.0679,152.7032
33.2599,2.3252,1040.9222,152.7032
33.2599,2.3253,1040.7766,152.7032
33.2599,2.3254,1040.631,152.7032
33.2599,2.3255,1040.4854,152.7032
33.2599,2.3256,1040.3397,152.7032
33.2599,2.3257,1040.2401,152.7032
33.2599,2.3258,1040.2401,152.7032
33.2599,2.3259,1040.2401,152.7032
33.2599,2.326,1040.2401,152.7032
33.2599,2.3261,1040.2401,152.7032
33.2599,2.3262,1040.2401,152.7032
33.2599,2.3263,1040.2401,152.7032
33.2599,2.3264,1040.1248,152.7032
33.2599,2.3265,1039.8684,152.7032
33.2599,2.3266,1039.6122,152.7032
33.2599,2.3267,1039.3558,152.7032
33.2599,2.3268,1039.0996,152.7032
33.2599,2.3269,1038.8433,152.7032
33.2599,2.327,1038.5869,152.7032
33.2599,2.3271,1038.3953,152.7032
33.2599,2.3272,1038.2496,152.7032
33.2599,2.3273,1038.104,152.7032
33.2599,2.3274,1037.9584,152.7032
33.2599,2.3275,1037.8127,152.7032
33.2599,2.3276,1037.6671,152.7032
33.2599,2.3277,1037.5215,152.7032
33.2599,2.3278,1037.3759,152.7032
33.2599,2.3279,1037.2302,152.7032
33.2599,2.328,1037.0846,152.7032
33.2599,2.3281,1036.939,152.7032
33.2599,2.3282,1036.7933,152.7032
33.2599,2.3283,1036.6477,152.7032
33.2599,2.3284,1036.502,152.7032
33.2599,2.3285,1036.2622,152.7032
33.2599,2.3286,1036.006,152.7032
33.2599,2.3287,1035.7496,152.7032
33.2599,2.3288,1035.4933,152.7032
33.2599,2.3289,1035.2371,152.7032
33.2599,2.329,1034.9807,152.7032
33.2599,2.3291,1034.7245,152.7032
33.2599,2.3292,1034.5426,152.7032
33.2599,2.3293,1034.3621,152.7032
33.2599,2.3294,1034.1814,152.7032
33.2599,2.3295,1034.0009,152.7032
33.2599,2.3296,1033.8202,152.7032
33.2599,2.3297,1033.6396,152.7032
33.2599,2.3298,1033.4893,152.7032
33.2599,2.3299,1033.5649,152.7032
33.2599,2.33,1033.6406,152.7032
33.2599,2.3301,1033.7163,152.7032
33.2599,2.3302,1033.792,152.7032
33.2599,2.3303,1033.8677,152.7032
33.2599,2.3304,1033.9434,152.7032
33.2599,2.3305,1033.9634,152.7032
33.2599,2.3306,1033.8177,152.7032
33.2599,2.3307,1033.6721,152.7032
33.2599,2.3308,1033.5265,152.7032
33.2599,2.3309,1033.3809,152.7032
33.2599,2.331,1033.2352,152.7032
33.2599,2.3311,1033.0896,152.7032
33.2599,2.3312,1032.944,152.7032
33.2599,2.3313,1032.7983,152.7032
33.2599,2.3314,1032.6527,152.7032
33.2599,2.3315,1032.5071,152.7032
33.2599,2.3316,1032.3613,152.7032
33.2599,2.3317,1032.2157,152.7032
33.2599,2.3318,1032.0701,152.7032
33.2599,2.3319,1031.9244,152.7032
33.2599,2.332,1031.7788,152.7032
33.2599,2.3321,1031.6332,152.7032
33.2599,2.3322,1031.4875,152.7032
33.2599,2.3323,1031.3419,152.7032
33.2599,2.3324,1031.1963,152.7032
33.2599,2.3325,1031.0507,152.7032
33.2599,2.3326,1030.8101,152.7032
33.2599,2.3327,1030.5188,152.7032
33.2599,2.3328,1030.2275,152.7032
33.2599,2.3329,1029.9363,152.7032
33.2599,2.333,1029.645,152.7032
33.2599,2.3331,1029.3538,152.7032
33.2599,2.3332,1029.0624,152.7032
33.2599,2.3333,1028.9131,152.7032
33.2599,2.3334,1028.8024,152.7032
33.2599,2.3335,1028.6918,152.7032
33.2599,2.3336,1028.5811,152.7032
33.2599,2.3337,1028.4705,152.7032
33.2599,2.3338,1028.3597,152.7032
33.2599,2.3339,1028.2491,152.7032
33.2599,2.334,1028.2401,152.7032
33.2599,2.3341,1028.2401,152.7032
33.2599,2.3342,1028.2401,152.7032
33.2599,2.3343,1028.2401,152.7032
33.2599,2.3344,1028.2401,152.7032
33.2599,2.3345,1028.2401,152.7032
33.2599,2.3346,1028.2401,152.7032
33.2599,2.3347,1028.2401,152.7032
33.2599,2.3348,1028.2401,152.7032
33.2599,2.3349,1028.2401,152.7032
33.2599,2.335,1028.2401,152.7032
33.2599,2.3351,1028.2401,152.7032
33.2599,2.3352,1028.2401,152.7032
33.2599,2.3353,1028.2272,152.7032
33.2599,2.3354,1028.1572,152.7032
33.2599,2.3355,1028.0873,152.7032
33.2599,2.3356,1028.0173,152.7032
33.2599,2.3357,1027.9474,152.7032
33.2599,2.3358,1027.8773,152.7032
33.2599,2.3359,1027.8074,152.7032
33.2599,2.336,1027.7599,152.7032
33.2599,2.3361,1027.7599,152.7032
33.2599,2.3362,1027.7599,152.7032
33.2599,2.3363,1027.7599,152.7032
33.2599,2.3364,1027.7599,152.7032
33.2599,2.3365,1027.7599,152.7032
33.2599,2.3366,1027.7599,152.7032
33.2599,2.3367,1027.7097,152.7032
33.2599,2.3368,1027.599,152.7032
33.2599,2.3369,1027.4884,152.7032
33.2599,2.337,1027.3777,152.7032
33.2599,2.3371,1027.2671,152.7032
33.2599,2.3372,1027.1564,152.7032
33.2599,2.3373,1027.0457,152.7032
33.2599,2.3374,1027.0444,152.7032
33.2599,2.3375,1027.1201,152.7032
33.2599,2.3376,1027.1958,152.7032
33.2599,2.3377,1027.2715,152.7032
33.2599,2.3378,1027.3472,152.7032
33.2599,2.3379,1027.4229,152.7032
33.2599,2.338,1027.4985,152.7032
33.2599,2.3381,1027.4399,152.7032
33.2599,2.3382,1027.3293,152.7032
33.2599,2.3383,1027.2186,152.7032
33.2599,2.3384,1027.108,152.7032
33.2599,2.3385,1026.9973,152.7032
33.2599,2.3386,1026.8867,152.7032
33.2599,2.3387,1026.776,152.7032
33.2599,2.3388,1026.7599,152.7032
33.2599,2.3389,1026.7599,152.7032
33.2599,2.339,1026.7599,152.7032
33.2599,2.3391,1026.7599,152.7032
33.2599,2.3392,1026.7599,152.7032
33.2599,2.3393,1026.7599,152.7032
33.2599,2.3394,1026.7599,152.7032
33.2599,2.3395,1026.7599,152.7032
33.2599,2.3396,1026.7599,152.7032
33.2599,2.3397,1026.7599,152.7032
33.2599,2.3398,1026.7599,152.7032
33.2599,2.3399,1026.7599,152.7032
33.2599,2.34,1026.7599,152.7032
33.2599,2.3401,1026.7465,152.7032
33.2599,2.3402,1026.6357,152.7032
33.2599,2.3403,1026.5251,152.7032
33.2599,2.3404,1026.4144,152.7032
33.2599,2.3405,1026.3038,152.7032
33.2599,2.3406,1026.1931,152.7032
33.2599,2.3407,1026.0825,152.7032
33.2599,2.3408,1025.9718,152.7032
33.2599,2.3409,1025.8612,152.7032
33.2599,2.341,1025.7505,152.7032
33.2599,2.3411,1025.6399,152.7032
33.2599,2.3412,1025.5292,152.7032
33.2599,2.3413,1025.4185,152.7032
33.2599,2.3414,1025.3079,152.7032
33.2599,2.3415,1025.1971,152.7032
33.2599,2.3416,1025.0865,152.7032
33.2599,2.3417,1024.9758,152.7032
33.2599,2.3418,1024.8652,152.7032
33.2599,2.3419,1024.7545,152.7032
33.2599,2.342,1024.6439,152.7032
33.2599,2.3421,1024.5332,152.7032
33.2599,2.3422,1024.462,152.7032
33.2599,2.3423,1024.4271,152.7032
33.2599,2.3424,1024.3921,152.7032
33.2599,2.3425,1024.3572,152.7032
33.2599,2.3426,1024.3221,152.7032
33.2599,2.3427,1024.2872,152.7032
33.2599,2.3428,1024.2522,152.7032
33.2599,2.3429,1024.2401,152.7032
33.2599,2.343,1024.2401,152.7032
33.2599,2.3431,1024.2401,152.7032
33.26,2.3184,1050.7452,152.7032
33.26,2.3185,1050.6558,152.7032
33.26,2.3186,1050.5664,152.7032
33.26,2.3187,1050.4769,152.7032
33.26,2.3188,1050.3875,152.7032
33.26,2.3189,1050.2429,152.7032
33.26,2.319,1050.0973,152.7032
33.26,2.3191,1049.9517,152.7032
33.26,2.3192,1049.806,152.7032
33.26,2.3193,1049.6603,152.7032
33.26,2.3194,1049.5146,152.7032
33.26,2.3195,1049.3755,152.7032
33.26,2.3196,1049.286,152.7032
33.26,2.3197,1049.1967,152.7032
33.26,2.3198,1049.1072,152.7032
33.26,2.3199,1049.0177,152.7032
33.26,2.32,1048.9282,152.7032
33.26,2.3201,1048.8387,152.7032
33.26,2.3202,1048.7354,152.7032
33.26,2.3203,1048.5897,152.7032
33.26,2.3204,1048.4441,152.7032
33.26,2.3205,1048.2985,152.7032
33.26,2.3206,1048.1528,152.7032
33.26,2.3207,1048.0072,152.7032
33.26,2.3208,1047.8616,152.7032
33.26,2.3209,1047.7159,152.7032
33.26,2.321,1047.5703,152.7032
33.26,2.3211,1047.4247,152.7032
33.26,2.3212,1047.2791,152.7032
33.26,2.3213,1047.1334,152.7032
33.26,2.3214,1046.9878,152.7032
33.26,2.3215,1046.8422,152.7032
33.26,2.3216,1046.6965,152.7032
33.26,2.3217,1046.5509,152.7032
33.26,2.3218,1046.4053,152.7032
33.26,2.3219,1046.2596,152.7032
33.26,2.322,1046.114,152.7032
33.26,2.3221,1045.9683,152.7032
33.26,2.3222,1045.8226,152.7032
33.26,2.3223,1045.677,152.7032
33.26,2.3224,1045.5314,152.7032
33.26,2.3225,1045.3857,152.7032
33.26,2.3226,1045.2401,152.7032
33.26,2.3227,1045.0945,152.7032
33.26,2.3228,1044.9489,152.7032
33.26,2.3229,1044.8032,152.7032
33.26,2.323,1044.6576,152.7032
33.26,2.3231,1044.512,152.7032
33.26,2.3232,1044.3663,152.7032
33.26,2.3233,1044.2207,152.7032
33.26,2.3234,1044.0751,152.7032
33.26,2.3235,1043.9294,152.7032
33.26,2.3236,1043.7838,152.7032
33.26,2.3237,1043.5867,152.7032
33.26,2.3238,1043.3849,152.7032
33.26,2.3239,1043.1831,152.7032
33.26,2.324,1042.9812,152.7032
33.26,2.3241,1042.7794,152.7032
33.26,2.3242,1042.5776,152.7032
33.26,2.3243,1042.3785,152.7032
33.26,2.3244,1042.2329,152.7032
33.26,2.3245,1042.0873,152.7032
33.26,2.3246,1041.9417,152.7032
33.26,2.3247,1041.796,152.7032
33.26,2.3248,1041.6504,152.7032
33.26,2.3249,1041.5048,152.7032
33.26,2.325,1041.3591,152.7032
33.26,2.3251,1041.2135,152.7032
33.26,2.3252,1041.0679,152.7032
33.26,2.3253,1040.9222,152.7032
33.26,2.3254,1040.7766,152.7032
33.26,2.3255,1040.631,152.7032
33.26,2.3256,1040.4854,152.7032
33.26,2.3257,1040.3857,152.7032
33.26,2.3258,1040.3857,152.7032
33.26,2.3259,1040.3857,152.7032
33.26,2.326,1040.3857,152.7032
33.26,2.3261,1040.3857,152.7032
33.26,2.3262,1040.3857,152.7032
33.26,2.3263,1040.3857,152.7032
33.26,2.3264,1040.2799,152.7032
33.26,2.3265,1040.0448,152.7032
33.26,2.3266,1039.8098,152.7032
33.26,2.3267,1039.5747,152.7032
33.26,2.3268,1039.3396,152.7032
33.26,2.3269,1039.1045,152.7032
33.26,2.327,1038.8694,152.7032
33.26,2.3271,1038.6865,152.7032
33.26,2.3272,1038.5409,152.7032
33.26,2.3273,1038.3953,152.7032
33.26,2.3274,1038.2496,152.7032
33.26,2.3275,1038.104,152.7032
33.26,2.3276,1037.9584,152.7032
33.26,2.3277,1037.8127,152.7032
33.26,2.3278,1037.6671,152.7032
33.26,2.3279,1037.5215,152.7032
33.26,2.328,1037.3759,152.7032
33.26,2.3281,1037.2302,152.7032
33.26,2.3282,1037.0846,152.7032
33.26,2.3283,1036.939,152.7032
33.26,2.3284,1036.7933,152.7032
33.26,2.3285,1036.5715,152.7032
33.26,2.3286,1036.3364,152.7032
33.26,2.3287,1036.1013,152.7032
33.26,2.3288,1035.8662,152.7032
33.26,2.3289,1035.6312,152.7032
33.26,2.329,1035.3961,152.7032
33.26,2.3291,1035.161,152.7032
33.26,2.3292,1034.9586,152.7032
33.26,2.3293,1034.7568,152.7032
33.26,2.3294,1034.5551,152.7032
33.26,2.3295,1034.3533,152.7032
33.26,2.3296,1034.1514,152.7032
33.26,2.3297,1033.9496,152.7032
33.26,2.3298,1033.7755,152.7032
33.26,2.3299,1033.8087,152.7032
33.26,2.33,1033.842,152.7032
33.26,2.3301,1033.8752,152.7032
33.26,2.3302,1033.9086,152.7032
33.26,2.3303,1033.9418,152.7032
33.26,2.3304,1033.9751,152.7032
33.26,2.3305,1033.9634,152.7032
33.26,2.3306,1033.8177,152.7032
33.26,2.3307,1033.6721,152.7032
33.26,2.3308,1033.5265,152.7032
33.26,2.3309,1033.3809,152.7032
33.26,2.331,1033.2352,152.7032
33.26,2.3311,1033.0896,152.7032
33.26,2.3312,1032.944,152.7032
33.26,2.3313,1032.7983,152.7032
33.26,2.3314,1032.6527,152.7032
33.26,2.3315,1032.5071,152.7032
33.26,2.3316,1032.3613,152.7032
33.26,2.3317,1032.2157,152.7032
33.26,2.3318,1032.0701,152.7032
33.26,2.3319,1031.9244,152.7032
33.26,2.332,1031.7788,152.7032
33.26,2.3321,1031.6332,152.7032
33.26,2.3322,1031.4875,152.7032
33.26,2.3323,1031.3419,152.7032
33.26,2.3324,1031.1963,152.7032
33.26,2.3325,1031.0507,152.7032
33.26,2.3326,1030.8101,152.7032
33.26,2.3327,1030.5188,152.7032
33.26,2.3328,1030.2275,152.7032
33.26,2.3329,1029.9363,152.7032
33.26,2.333,1029.645,152.7032
33.26,2.3331,1029.3538,152.7032
33.26,2.3332,1029.0624,152.7032
33.26,2.3333,1028.9297,152.7032
33.26,2.3334,1028.8402,152.7032
33.26,2.3335,1028.7509,152.7032
33.26,2.3336,1028.6614,152.7032
33.26,2.3337,1028.5719,152.7032
33.26,2.3338,1028.4824,152.7032
33.26,2.3339,1028.3931,152.7032
33.26,2.334,1028.3857,152.7032
33.26,2.3341,1028.3857,152.7032
33.26,2.3342,1028.3857,152.7032
33.26,2.3343,1028.3857,152.7032
33.26,2.3344,1028.3857,152.7032
33.26,2.3345,1028.3857,152.7032
33.26,2.3346,1028.3857,152.7032
33.26,2.3347,1028.3857,152.7032
33.26,2.3348,1028.3857,152.7032
33.26,2.3349,1028.3857,152.7032
33.26,2.335,1028.3857,152.7032
33.26,2.3351,1028.3857,152.7032
33.26,2.3352,1028.3857,152.7032
33.26,2.3353,1028.3649,152.7032
33.26,2.3354,1028.2524,152.7032
33.26,2.3355,1028.1401,152.7032
33.26,2.3356,1028.0277,152.7032
33.26,2.3357,1027.9154,152.7032
33.26,2.3358,1027.803,152.7032
33.26,2.3359,1027.6907,152.7032
33.26,2.336,1027.6143,152.7032
33.26,2.3361,1027.6143,152.7032
33.26,2.3362,1027.6143,152.7032
33.26,2.3363,1027.6143,152.7032
33.26,2.3364,1027.6143,152.7032
33.26,2.3365,1027.6143,152.7032
33.26,2.3366,1027.6143,152.7032
33.26,2.3367,1027.5736,152.7032
33.26,2.3368,1027.4843,152.7032
33.26,2.3369,1027.3948,152.7032
33.26,2.337,1027.3053,152.7032
33.26,2.3371,1027.2158,152.7032
33.26,2.3372,1027.1265,152.7032
33.26,2.3373,1027.037,152.7032
33.26,2.3374,1027.0195,152.7032
33.26,2.3375,1027.0529,152.7032
33.26,2.3376,1027.0861,152.7032
33.26,2.3377,1027.1194,152.7032
33.26,2.3378,1027.1526,152.7032
33.26,2.3379,1027.1859,152.7032
33.26,2.338,1027.2191,152.7032
33.26,2.3381,1027.1639,152.7032
33.26,2.3382,1027.0746,152.7032
33.26,2.3383,1026.9851,152.7032
33.26,2.3384,1026.8956,152.7032
33.26,2.3385,1026.8062,152.7032
33.26,2.3386,1026.7167,152.7032
33.26,2.3387,1026.6273,152.7032
33.26,2.3388,1026.6143,152.7032
33.26,2.3389,1026.6143,152.7032
33.26,2.339,1026.6143,152.7032
33.26,2.3391,1026.6143,152.7032
33.26,2.3392,1026.6143,152.7032
33.26,2.3393,1026.6143,152.7032
33.26,2.3394,1026.6143,152.7032
33.26,2.3395,1026.6143,152.7032
33.26,2.3396,1026.6143,152.7032
33.26,2.3397,1026.6143,152.7032
33.26,2.3398,1026.6143,152.7032
33.26,2.3399,1026.6143,152.7032
33.26,2.34,1026.6143,152.7032
33.26,2.3401,1026.6034,152.7032
33.26,2.3402,1026.5139,152.7032
33.26,2.3403,1026.4244,152.7032
33.26,2.3404,1026.3351,152.7032
33.26,2.3405,1026.2456,152.7032
33.26,2.3406,1026.1561,152.7032
33.26,2.3407,1026.0667,152.7032
33.26,2.3408,1025.9772,152.7032
33.26,2.3409,1025.8878,152.7032
33.26,2.341,1025.7983,152.7032
